Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,0,record,timestamp,"968192312",s,distance,"1108.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"88",rpm,power,"150",watts,altitude,"39.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"39.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968192313",s,distance,"1109.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"89",rpm,power,"150",watts,altitude,"38.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"38.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968192314",s,distance,"1110.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"90",rpm,power,"150",watts,altitude,"37.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"37.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968192315",s,distance,"1111.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"91",rpm,power,"150",watts,altitude,"36.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"36.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968192316",s,distance,"1112.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"92",rpm,power,"150",watts,altitude,"35.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"35.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968192317",s,distance,"1113.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"93",rpm,power,"150",watts,altitude,"34.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"34.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968192318",s,distance,"1114.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"94",rpm,power,"150",watts,altitude,"33.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"33.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968192319",s,distance,"1115.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"95",rpm,power,"150",watts,altitude,"32.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"32.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968192320",s,distance,"1116.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"96",rpm,power,"150",watts,altitude,"31.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"31.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968192321",s,distance,"1117.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"97",rpm,power,"150",watts,altitude,"30.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968192322",s,distance,"1118.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"98",rpm,power,"150",watts,altitude,"29.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968192323",s,distance,"1119.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"99",rpm,power,"150",watts,altitude,"28.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968192324",s,distance,"1120.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"100",rpm,power,"150",watts,altitude,"27.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968192325",s,distance,"1121.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"101",rpm,power,"150",watts,altitude,"26.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968192326",s,distance,"1122.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"102",rpm,power,"150",watts,altitude,"25.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968192327",s,distance,"1123.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"103",rpm,power,"150",watts,altitude,"24.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968192328",s,distance,"1124.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"104",rpm,power,"150",watts,altitude,"23.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968192329",s,distance,"1125.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"105",rpm,power,"150",watts,altitude,"22.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"968192330",s,distance,"1126.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"106",rpm,power,"150",watts,altitude,"21.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968192331",s,distance,"1127.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"107",rpm,power,"150",watts,altitude,"20.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968192332",s,distance,"1128.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"108",rpm,power,"150",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968192333",s,distance,"1129.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"109",rpm,power,"150",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968192334",s,distance,"1130.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"110",rpm,power,"150",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968192335",s,distance,"1131.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"111",rpm,power,"150",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968192336",s,distance,"1132.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"112",rpm,power,"150",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968192337",s,distance,"1133.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"113",rpm,power,"150",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968192338",s,distance,"1134.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"114",rpm,power,"150",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968192339",s,distance,"1135.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"115",rpm,power,"150",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968192340",s,distance,"1136.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"116",rpm,power,"150",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968192341",s,distance,"1137.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"117",rpm,power,"150",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968192342",s,distance,"1138.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"118",rpm,power,"150",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968192343",s,distance,"1139.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"119",rpm,power,"150",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968192344",s,distance,"1140.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"120",rpm,power,"150",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968192345",s,distance,"1141.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"121",rpm,power,"150",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968192346",s,distance,"1142.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"122",rpm,power,"150",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968192347",s,distance,"1143.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"123",rpm,power,"150",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968192348",s,distance,"1144.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"124",rpm,power,"150",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968192349",s,distance,"1145.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"125",rpm,power,"150",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968192350",s,distance,"1146.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"126",rpm,power,"150",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968192351",s,distance,"1147.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"127",rpm,power,"250",watts,altitude,"0.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"0.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968192352",s,distance,"1148.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"128",rpm,power,"250",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968192353",s,distance,"1149.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"129",rpm,power,"250",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968192354",s,distance,"1150.0",m,speed,"1.0",m/s,heart_rate,"127",bpm,cadence,"130",rpm,power,"250",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"127",bpm,
Data,0,record,timestamp,"968192355",s,distance,"1151.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"131",rpm,power,"250",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968192356",s,distance,"1152.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"132",rpm,power,"250",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968192357",s,distance,"1153.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"133",rpm,power,"250",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968192358",s,distance,"1154.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"134",rpm,power,"250",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968192359",s,distance,"1155.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"135",rpm,power,"250",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968192360",s,distance,"1156.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"136",rpm,power,"250",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968192361",s,distance,"1157.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"137",rpm,power,"250",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968192362",s,distance,"1158.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"138",rpm,power,"250",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968192363",s,distance,"1159.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"139",rpm,power,"250",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968192364",s,distance,"1160.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"140",rpm,power,"250",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968192365",s,distance,"1161.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"141",rpm,power,"250",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968192366",s,distance,"1162.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"142",rpm,power,"250",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968192367",s,distance,"1163.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"143",rpm,power,"250",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968192368",s,distance,"1164.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"144",rpm,power,"250",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968192369",s,distance,"1165.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"145",rpm,power,"250",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968192370",s,distance,"1166.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"146",rpm,power,"250",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968192371",s,distance,"1167.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"147",rpm,power,"250",watts,altitude,"20.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968192372",s,distance,"1168.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"148",rpm,power,"250",watts,altitude,"21.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968192373",s,distance,"1169.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"149",rpm,power,"250",watts,altitude,"22.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968192374",s,distance,"1170.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"150",rpm,power,"250",watts,altitude,"23.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968192375",s,distance,"1171.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"151",rpm,power,"250",watts,altitude,"24.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968192376",s,distance,"1172.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"152",rpm,power,"250",watts,altitude,"25.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968192377",s,distance,"1173.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"153",rpm,power,"250",watts,altitude,"26.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968192378",s,distance,"1174.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"154",rpm,power,"250",watts,altitude,"27.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968192379",s,distance,"1175.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"155",rpm,power,"250",watts,altitude,"28.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968192380",s,distance,"1176.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"156",rpm,power,"250",watts,altitude,"29.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968192381",s,distance,"1177.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"157",rpm,power,"250",watts,altitude,"30.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968192382",s,distance,"1178.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"158",rpm,power,"250",watts,altitude,"31.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"31.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968192383",s,distance,"1179.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"159",rpm,power,"250",watts,altitude,"32.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"32.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968192384",s,distance,"1180.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"160",rpm,power,"250",watts,altitude,"33.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"33.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968192385",s,distance,"1181.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"161",rpm,power,"250",watts,altitude,"34.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"34.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968192386",s,distance,"1182.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"162",rpm,power,"250",watts,altitude,"35.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"35.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968192387",s,distance,"1183.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"163",rpm,power,"250",watts,altitude,"36.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"36.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968192388",s,distance,"1184.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"164",rpm,power,"250",watts,altitude,"37.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"37.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968192389",s,distance,"1185.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"165",rpm,power,"250",watts,altitude,"38.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"38.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968192390",s,distance,"1186.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"166",rpm,power,"250",watts,altitude,"39.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"39.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968192391",s,distance,"1187.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"167",rpm,power,"250",watts,altitude,"40.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"40.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968192392",s,distance,"1188.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"168",rpm,power,"250",watts,altitude,"41.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"41.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968192393",s,distance,"1189.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"169",rpm,power,"250",watts,altitude,"42.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"42.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968192394",s,distance,"1190.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"170",rpm,power,"250",watts,altitude,"43.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"43.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968192395",s,distance,"1191.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"171",rpm,power,"250",watts,altitude,"44.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"44.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968192396",s,distance,"1192.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"172",rpm,power,"250",watts,altitude,"45.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"45.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968192397",s,distance,"1193.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"173",rpm,power,"250",watts,altitude,"46.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"46.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968192398",s,distance,"1194.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"174",rpm,power,"250",watts,altitude,"47.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"47.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968192399",s,distance,"1195.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"175",rpm,power,"250",watts,altitude,"48.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"48.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968192400",s,distance,"1196.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"176",rpm,power,"250",watts,altitude,"49.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"49.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968192401",s,distance,"1197.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"177",rpm,power,"250",watts,altitude,"50.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"50.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968192402",s,distance,"1198.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"178",rpm,power,"250",watts,altitude,"51.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"51.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968192403",s,distance,"1199.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"179",rpm,power,"250",watts,altitude,"52.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"52.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968192404",s,distance,"1200.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"180",rpm,power,"250",watts,altitude,"53.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"53.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968192405",s,distance,"1201.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"181",rpm,power,"250",watts,altitude,"54.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"54.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968192406",s,distance,"1202.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"182",rpm,power,"250",watts,altitude,"55.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"55.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968192407",s,distance,"1203.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"183",rpm,power,"250",watts,altitude,"56.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"56.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968192408",s,distance,"1204.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"184",rpm,power,"250",watts,altitude,"57.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"57.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968192409",s,distance,"1205.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"185",rpm,power,"250",watts,altitude,"58.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"58.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968192410",s,distance,"1206.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"186",rpm,power,"250",watts,altitude,"59.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"59.0",m,Heart Rate,"173",bpm,
