Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,0,record,timestamp,"995750302",s,distance,"422.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"167",rpm,power,"250",watts,altitude,"40.0",m,position_lat,"0",semicircles,position_long,"45227",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"40.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"995750303",s,distance,"423.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"168",rpm,power,"250",watts,altitude,"41.0",m,position_lat,"0",semicircles,position_long,"45334",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"41.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"995750304",s,distance,"424.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"169",rpm,power,"250",watts,altitude,"42.0",m,position_lat,"0",semicircles,position_long,"45441",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"42.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"995750305",s,distance,"425.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"170",rpm,power,"250",watts,altitude,"43.0",m,position_lat,"0",semicircles,position_long,"45549",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"43.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"995750306",s,distance,"426.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"171",rpm,power,"250",watts,altitude,"44.0",m,position_lat,"0",semicircles,position_long,"45656",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"44.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"995750307",s,distance,"427.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"172",rpm,power,"250",watts,altitude,"45.0",m,position_lat,"0",semicircles,position_long,"45763",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"45.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"995750308",s,distance,"428.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"173",rpm,power,"250",watts,altitude,"46.0",m,position_lat,"0",semicircles,position_long,"45870",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"46.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"995750309",s,distance,"429.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"174",rpm,power,"250",watts,altitude,"47.0",m,position_lat,"0",semicircles,position_long,"45977",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"47.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"995750310",s,distance,"430.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"175",rpm,power,"250",watts,altitude,"48.0",m,position_lat,"0",semicircles,position_long,"46084",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"48.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"995750311",s,distance,"431.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"176",rpm,power,"250",watts,altitude,"49.0",m,position_lat,"0",semicircles,position_long,"46192",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"49.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"995750312",s,distance,"432.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"177",rpm,power,"250",watts,altitude,"50.0",m,position_lat,"0",semicircles,position_long,"46299",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"50.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"995750313",s,distance,"433.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"178",rpm,power,"250",watts,altitude,"51.0",m,position_lat,"0",semicircles,position_long,"46406",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"51.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"995750314",s,distance,"434.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"179",rpm,power,"250",watts,altitude,"52.0",m,position_lat,"0",semicircles,position_long,"46513",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"52.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"995750315",s,distance,"435.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"180",rpm,power,"250",watts,altitude,"53.0",m,position_lat,"0",semicircles,position_long,"46620",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"53.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"995750316",s,distance,"436.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"181",rpm,power,"250",watts,altitude,"54.0",m,position_lat,"0",semicircles,position_long,"46727",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"54.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"995750317",s,distance,"437.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"182",rpm,power,"250",watts,altitude,"55.0",m,position_lat,"0",semicircles,position_long,"46835",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"55.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"995750318",s,distance,"438.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"183",rpm,power,"250",watts,altitude,"56.0",m,position_lat,"0",semicircles,position_long,"46942",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"56.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"995750319",s,distance,"439.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"184",rpm,power,"250",watts,altitude,"57.0",m,position_lat,"0",semicircles,position_long,"47049",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"57.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"995750320",s,distance,"440.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"185",rpm,power,"250",watts,altitude,"58.0",m,position_lat,"0",semicircles,position_long,"47156",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"58.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"995750321",s,distance,"441.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"186",rpm,power,"250",watts,altitude,"59.0",m,position_lat,"0",semicircles,position_long,"47263",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"59.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"995750322",s,distance,"442.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"187",rpm,power,"250",watts,altitude,"60.0",m,position_lat,"0",semicircles,position_long,"47370",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"60.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"995750323",s,distance,"443.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"188",rpm,power,"250",watts,altitude,"61.0",m,position_lat,"0",semicircles,position_long,"47478",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"61.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"995750324",s,distance,"444.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"189",rpm,power,"250",watts,altitude,"62.0",m,position_lat,"0",semicircles,position_long,"47585",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"62.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"995750325",s,distance,"445.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"190",rpm,power,"250",watts,altitude,"63.0",m,position_lat,"0",semicircles,position_long,"47692",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"995750326",s,distance,"446.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"191",rpm,power,"250",watts,altitude,"64.0",m,position_lat,"0",semicircles,position_long,"47799",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"995750327",s,distance,"447.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"192",rpm,power,"250",watts,altitude,"65.0",m,position_lat,"0",semicircles,position_long,"47906",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"995750328",s,distance,"448.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"193",rpm,power,"250",watts,altitude,"66.0",m,position_lat,"0",semicircles,position_long,"48014",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"995750329",s,distance,"449.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"194",rpm,power,"250",watts,altitude,"67.0",m,position_lat,"0",semicircles,position_long,"48121",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"995750330",s,distance,"450.0",m,speed,"1.0",m/s,heart_rate,"127",bpm,cadence,"195",rpm,power,"250",watts,altitude,"68.0",m,position_lat,"0",semicircles,position_long,"48228",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"68.0",m,Heart Rate,"127",bpm,
Data,0,record,timestamp,"995750331",s,distance,"451.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"196",rpm,power,"250",watts,altitude,"69.0",m,position_lat,"0",semicircles,position_long,"48335",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"69.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"995750332",s,distance,"452.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"197",rpm,power,"250",watts,altitude,"70.0",m,position_lat,"0",semicircles,position_long,"48442",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"70.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"995750333",s,distance,"453.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"198",rpm,power,"250",watts,altitude,"71.0",m,position_lat,"0",semicircles,position_long,"48549",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"71.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"995750334",s,distance,"454.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"199",rpm,power,"250",watts,altitude,"72.0",m,position_lat,"0",semicircles,position_long,"48657",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"72.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"995750335",s,distance,"455.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"200",rpm,power,"250",watts,altitude,"73.0",m,position_lat,"0",semicircles,position_long,"48764",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"73.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"995750336",s,distance,"456.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"201",rpm,power,"250",watts,altitude,"74.0",m,position_lat,"0",semicircles,position_long,"48871",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"74.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"995750337",s,distance,"457.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"202",rpm,power,"250",watts,altitude,"75.0",m,position_lat,"0",semicircles,position_long,"48978",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"75.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"995750338",s,distance,"458.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"203",rpm,power,"250",watts,altitude,"76.0",m,position_lat,"0",semicircles,position_long,"49085",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"995750339",s,distance,"459.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"204",rpm,power,"250",watts,altitude,"77.0",m,position_lat,"0",semicircles,position_long,"49192",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"995750340",s,distance,"460.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"205",rpm,power,"250",watts,altitude,"78.0",m,position_lat,"0",semicircles,position_long,"49300",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"995750341",s,distance,"461.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"206",rpm,power,"250",watts,altitude,"79.0",m,position_lat,"0",semicircles,position_long,"49407",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"995750342",s,distance,"462.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"207",rpm,power,"250",watts,altitude,"80.0",m,position_lat,"0",semicircles,position_long,"49514",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"80.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"995750343",s,distance,"463.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"208",rpm,power,"250",watts,altitude,"81.0",m,position_lat,"0",semicircles,position_long,"49621",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"81.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"995750344",s,distance,"464.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"209",rpm,power,"250",watts,altitude,"82.0",m,position_lat,"0",semicircles,position_long,"49728",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"82.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"995750345",s,distance,"465.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"210",rpm,power,"250",watts,altitude,"83.0",m,position_lat,"0",semicircles,position_long,"49835",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"83.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"995750346",s,distance,"466.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"211",rpm,power,"250",watts,altitude,"84.0",m,position_lat,"0",semicircles,position_long,"49943",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"84.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"995750347",s,distance,"467.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"212",rpm,power,"250",watts,altitude,"85.0",m,position_lat,"0",semicircles,position_long,"50050",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"85.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"995750348",s,distance,"468.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"213",rpm,power,"250",watts,altitude,"86.0",m,position_lat,"0",semicircles,position_long,"50157",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"86.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"995750349",s,distance,"469.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"214",rpm,power,"250",watts,altitude,"87.0",m,position_lat,"0",semicircles,position_long,"50264",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"87.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"995750350",s,distance,"470.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"215",rpm,power,"250",watts,altitude,"88.0",m,position_lat,"0",semicircles,position_long,"50371",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"88.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"995750351",s,distance,"471.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"216",rpm,power,"250",watts,altitude,"89.0",m,position_lat,"0",semicircles,position_long,"50478",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"89.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"995750352",s,distance,"472.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"217",rpm,power,"250",watts,altitude,"90.0",m,position_lat,"0",semicircles,position_long,"50586",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"90.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"995750353",s,distance,"473.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"218",rpm,power,"250",watts,altitude,"91.0",m,position_lat,"0",semicircles,position_long,"50693",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"91.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"995750354",s,distance,"474.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"219",rpm,power,"250",watts,altitude,"92.0",m,position_lat,"0",semicircles,position_long,"50800",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"92.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995750355",s,distance,"475.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"220",rpm,power,"250",watts,altitude,"93.0",m,position_lat,"0",semicircles,position_long,"50907",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"93.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995750356",s,distance,"476.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"221",rpm,power,"250",watts,altitude,"94.0",m,position_lat,"0",semicircles,position_long,"51014",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"94.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995750357",s,distance,"477.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"222",rpm,power,"250",watts,altitude,"95.0",m,position_lat,"0",semicircles,position_long,"51122",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"95.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"995750358",s,distance,"478.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"223",rpm,power,"250",watts,altitude,"96.0",m,position_lat,"0",semicircles,position_long,"51229",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"96.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"995750359",s,distance,"479.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"224",rpm,power,"250",watts,altitude,"97.0",m,position_lat,"0",semicircles,position_long,"51336",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"97.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"995750360",s,distance,"480.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"225",rpm,power,"250",watts,altitude,"98.0",m,position_lat,"0",semicircles,position_long,"51443",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"98.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"995750361",s,distance,"481.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"226",rpm,power,"250",watts,altitude,"99.0",m,position_lat,"0",semicircles,position_long,"51550",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"99.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"995750362",s,distance,"482.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"227",rpm,power,"250",watts,altitude,"100.0",m,position_lat,"0",semicircles,position_long,"51657",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"100.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"995750363",s,distance,"483.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"228",rpm,power,"250",watts,altitude,"101.0",m,position_lat,"0",semicircles,position_long,"51765",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"101.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"995750364",s,distance,"484.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"229",rpm,power,"250",watts,altitude,"102.0",m,position_lat,"0",semicircles,position_long,"51872",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"102.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"995750365",s,distance,"485.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"230",rpm,power,"250",watts,altitude,"103.0",m,position_lat,"0",semicircles,position_long,"51979",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"103.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"995750366",s,distance,"486.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"231",rpm,power,"250",watts,altitude,"104.0",m,position_lat,"0",semicircles,position_long,"52086",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"104.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"995750367",s,distance,"487.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"232",rpm,power,"250",watts,altitude,"105.0",m,position_lat,"0",semicircles,position_long,"52193",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"105.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"995750368",s,distance,"488.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"233",rpm,power,"250",watts,altitude,"106.0",m,position_lat,"0",semicircles,position_long,"52300",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"106.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"995750369",s,distance,"489.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"234",rpm,power,"250",watts,altitude,"107.0",m,position_lat,"0",semicircles,position_long,"52408",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"107.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"995750370",s,distance,"490.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"235",rpm,power,"250",watts,altitude,"108.0",m,position_lat,"0",semicircles,position_long,"52515",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"108.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"995750371",s,distance,"491.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"236",rpm,power,"250",watts,altitude,"109.0",m,position_lat,"0",semicircles,position_long,"52622",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"109.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"995750372",s,distance,"492.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"237",rpm,power,"250",watts,altitude,"110.0",m,position_lat,"0",semicircles,position_long,"52729",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"110.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"995750373",s,distance,"493.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"238",rpm,power,"250",watts,altitude,"111.0",m,position_lat,"0",semicircles,position_long,"52836",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"111.0",m,Heart Rate,"72",bpm,
